track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Runaways,Sam Feldt,8,Runaways,2016-10-07,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.757,0.565,11,-5.895,1,0.0324,0.174,0,0.105,0.682,119.959,180402
Waiting For Love,Avicii,78,Stories,2015-10-02,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.579,0.736,6,-3.863,0,0.0527,0.31,0,0.198,0.613,127.999,230613
By Your Side,Jonas Blue,58,By Your Side,2016-10-28,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.696,0.743,6,-3.851,1,0.0329,0.0773,0,0.0587,0.636,123.007,201254
The Nights - Avicii By Avicii,Avicii,43,The Nights (Avicii By Avicii),2014-12-31,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.711,0.521,6,-5.104,1,0.0697,0.0872,2.79E-05,0.0807,0.34,125.995,264133
Kanye,The Chainsmokers,60,Kanye,2014-08-05,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.599,0.619,10,-6.575,1,0.0523,0.002,1.49E-06,0.117,0.121,128.041,229947
Paradise,Coldplay,77,Mylo Xyloto,2011-10-24,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49E-05,0.0833,0.203,139.627,278719
Bad At Love,Halsey,77,hopeless fountain kingdom (Deluxe),2017-06-02,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.675,0.751,0,-3.539,1,0.0296,0.0604,0,0.0893,0.612,118.384,181279
One Dance,Drake,68,Views,2016-05-13,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.00188,0.329,0.37,103.967,173987
Takeaway (feat. Lennon Stella),The Chainsmokers,67,World War Joy...Takeaway,2019-07-24,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.294,0.505,3,-8.106,1,0.042,0.12,0,0.0977,0.357,85.332,209893
Say My Name,David Guetta,5,Say My Name,2018-10-26,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.703,0.66,10,-5.119,0,0.123,0.137,0,0.192,0.79,95.031,198947
Con Calma,Daddy Yankee,87,Con Calma,2019-01-24,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.737,0.86,8,-2.652,0,0.0593,0.11,1.94E-06,0.0574,0.656,93.989,193227
Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,80,Back To You (From 13 Reasons Why – Season 2 Soundtrack),2018-05-10,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68E-06,0.12,0.508,102.061,207905
Call You Mine,The Chainsmokers,39,World War Joy,2019-05-31,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,217653
Never Really Over,Katy Perry,85,Never Really Over,2019-05-31,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.77,0.882,8,-4.792,1,0.0602,0.194,0,0.316,0.385,99.991,223523
Enemies,Lauv,68,I met you when I was 18. (the playlist),2018-05-31,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.696,0.693,3,-4.64,1,0.044,0.175,0,0.122,0.601,126.025,194755
Lost In Japan,Shawn Mendes,79,Shawn Mendes,2018-05-25,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.713,0.738,10,-6.784,1,0.374,0.255,0,0.106,0.425,105.027,201200
Señorita,Shawn Mendes,93,Señorita,2019-06-21,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960
I Don't Care (with Justin Bieber),Ed Sheeran,90,I Don't Care (with Justin Bieber),2019-05-10,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947
If I Can't Have You,Shawn Mendes,84,If I Can't Have You,2019-05-03,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.692,0.809,2,-4.198,1,0.0602,0.524,0,0.147,0.864,123.911,190800
A Different Way (with Lauv),DJ Snake,9,A Different Way (with Lauv),2017-09-21,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.781,0.765,8,-4.092,1,0.0385,0.534,0,0.152,0.564,104.987,198286
Mama,Jonas Blue,59,Jonas Blue: Electronic Nature - The Mix 2017,2017-07-14,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.739,0.792,11,-4.256,0,0.0418,0.091,0,0.0516,0.547,104.016,181615
7 rings,Ariana Grande,30,7 rings,2019-01-18,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,178640
No Sleep (feat. Bonn),Martin Garrix,76,No Sleep (feat. Bonn),2019-02-21,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,207095
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,88,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),2018-12-14,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.76,0.479,2,-5.574,1,0.0466,0.556,0,0.0703,0.913,89.911,158040
Who Do You Love,The Chainsmokers,23,Who Do You Love,2019-02-07,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.51,0.835,3,-4.673,1,0.0447,0.00791,0,0.219,0.435,140.024,226747
There's Nothing Holdin' Me Back,Shawn Mendes,82,Illuminate (Deluxe),2017-04-20,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.866,0.813,11,-4.063,0,0.0554,0.38,0,0.0779,0.969,121.998,199440
Like I Do,David Guetta,72,Like I Do,2018-02-22,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,202500
FRIENDS,Marshmello,83,FRIENDS,2018-02-09,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621
Polaroid,Jonas Blue,75,Polaroid,2018-10-05,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.652,0.897,7,-4.481,0,0.036,0.293,0,0.0722,0.475,114.033,193377
Part Of Me,Katy Perry,60,Teenage Dream: The Complete Confection,2012-01-01,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.667,0.922,5,-4.645,1,0.0353,0.000354,0,0.0867,0.761,130.01,216160
Last Friday Night (T.G.I.F.),Katy Perry,74,Katy Perry - Teenage Dream: The Complete Confection,2012-03-12,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,230747
Time of Our Lives,Pitbull,77,Globalization,2014-11-21,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.723,124.043,229360
Jackie Chan,Tiësto,79,Jackie Chan,2018-05-18,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,215760
Rise,Jonas Blue,76,Rise,2018-05-25,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.69,0.784,1,-4.653,1,0.032,0.323,0,0.203,0.669,106.066,194408
One Kiss (with Dua Lipa),Calvin Harris,85,One Kiss (with Dua Lipa),2018-04-06,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,214847
There for You,Martin Garrix,74,There for You,2017-05-26,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.611,0.644,6,-7.607,0,0.0553,0.124,0,0.124,0.13,105.969,221904
Lean On (feat. MØ & DJ Snake),Major Lazer,60,Peace Is The Mission,2015-06-01,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,176561
I Want You To Know,Zedd,67,True Colors,2015-05-18,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62E-06,0.145,0.366,129.998,240000
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,84,"fuck, i'm lonely (with Anne-Marie) (from “13 Reasons Why: Season 3”)",2019-08-02,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.806,0.558,9,-6.46,1,0.0683,0.482,0,0.0618,0.678,95.016,198973
Higher Love,Kygo,87,Higher Love,2019-06-28,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.693,0.678,8,-7.159,1,0.0324,0.0154,6.05E-06,0.101,0.404,103.952,228267
Look At Her Now,Selena Gomez,86,Look At Her Now,2019-10-24,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,162596
Goodbyes (Feat. Young Thug),Post Malone,51,Goodbyes (Feat. Young Thug),2019-07-05,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960
Bad Liar,Imagine Dragons,83,Origins (Deluxe),2018-11-09,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.383,0.637,3,-6.993,1,0.0703,0.0722,0,0.368,0.0827,177.913,260773
Lost Control,Alan Walker,71,Different World,2018-12-14,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.736,0.555,4,-4.689,1,0.0757,0.0345,0.000157,0.0798,0.323,91.997,222320
My Oh My (feat. DaBaby),Camila Cabello,94,Romance,2019-12-06,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,170746
Blinding Lights,The Weeknd,98,Blinding Lights,2019-11-29,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,201573
Ayy Macarena,Tyga,91,Ayy Macarena,2019-11-13,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
Rare,Selena Gomez,88,Rare,2020-01-10,indie poptimism<U+0001F57A><U+0001F3FB>,pop,indie poptimism,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590
Good Thing (feat. Kehlani) - Grant Remix,Zedd,58,Good Thing (with Kehlani) [Remixes],2020-01-03,The Pulse of Indie Poptimism,pop,indie poptimism,0.77,0.695,9,-5.936,1,0.0382,0.061,3.73E-05,0.162,0.381,105.036,218545
How You've Been - Acoustic,R3HAB,62,How You've Been (Acoustic),2020-01-10,The Pulse of Indie Poptimism,pop,indie poptimism,0.611,0.329,9,-10.359,1,0.0352,0.715,0,0.257,0.326,117.285,142051
Push My Luck - Famba Remix,The Chainsmokers,59,Push My Luck - The Remixes,2019-11-29,The Pulse of Indie Poptimism,pop,indie poptimism,0.632,0.811,11,-6.427,0,0.0396,0.000873,0.000525,0.0553,0.339,123.966,178067
Faith (with Dolly Parton) [feat. Mr. Probz] - Acoustic,Galantis,57,Faith (with Dolly Parton) [feat. Mr. Probz] [Acoustic],2020-01-10,The Pulse of Indie Poptimism,pop,indie poptimism,0.557,0.518,7,-7.043,1,0.0315,0.339,0,0.0867,0.354,110.291,173218
Roses,The Chainsmokers,73,Roses,2015-06-16,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739
Same Old Love,Selena Gomez,68,Revival (Deluxe),2015-10-09,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.672,0.593,11,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,229080
Don't Let Me Down,The Chainsmokers,81,Don't Let Me Down,2016-02-05,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.532,0.869,11,-5.094,1,0.172,0.157,0.00508,0.136,0.422,159.803,208373
This Is What You Came For,Calvin Harris,79,This Is What You Came For,2016-04-29,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.63,0.928,9,-2.787,0,0.0331,0.199,0.124,0.148,0.465,123.963,222160
Treat You Better,Shawn Mendes,13,Treat You Better,2016-06-03,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.448,0.817,10,-4.069,0,0.386,0.128,0,0.105,0.709,83.015,187973
Side To Side,Ariana Grande,79,Dangerous Woman,2016-05-20,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.65,0.736,6,-5.84,0,0.229,0.0513,0,0.235,0.612,159.174,226160
Hymn for the Weekend - Seeb Remix,Coldplay,71,Hymn for the Weekend (Seeb Remix),2016-03-25,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68E-06,0.12,0.427,102.034,212647
It's Time,Imagine Dragons,14,Night Visions (Deluxe),2012-09-04,random playlist that can't decide its genre so go ahead jam along with these catchy tunes,pop,indie poptimism,0.657,0.885,2,-4.695,1,0.0344,0.0168,0,0.147,0.869,105.011,237987
Reforget,Lauv,62,I met you when I was 18. (the playlist),2018-05-31,Indie Poptimism,pop,indie poptimism,0.44,0.469,5,-8.338,0,0.112,0.449,0,0.169,0.225,169.755,231676
Ghost - Lost Kings Remix,Halsey,1,Room 93: The Remixes,2015-03-03,Indie Poptimism!,pop,indie poptimism,0.701,0.852,0,-4.908,1,0.0339,0.423,0.00474,0.202,0.433,104.988,189267
Forrest Gump,Frank Ocean,65,channel ORANGE,2012-01-01,indie poptimism,pop,indie poptimism,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840
Winter,Khalid,65,American Teen,2017-04-27,indie poptimism,pop,indie poptimism,0.678,0.575,1,-7.086,1,0.123,0.101,9.38E-06,0.116,0.367,100.007,241867
my boy,Billie Eilish,80,dont smile at me,2017-12-22,indie poptimism,pop,indie poptimism,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852
Another Sad Love Song,Khalid,71,American Teen,2017-04-27,indie poptimism,pop,indie poptimism,0.834,0.472,5,-7.777,0,0.0873,0.412,6.76E-05,0.0836,0.517,107.014,244747
Stay,Post Malone,78,beerbongs & bentleys,2018-04-27,indie poptimism,pop,indie poptimism,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,204427
Saved,Khalid,75,American Teen,2017-04-27,indie poptimism,pop,indie poptimism,0.739,0.448,10,-10.28,0,0.138,0.189,0,0.118,0.553,81.044,206533
Vertigo,Khalid,67,Suncity,2018-10-19,indie poptimism,pop,indie poptimism,0.487,0.458,4,-7.761,0,0.0371,0.552,0.0257,0.117,0.207,115.989,270413
party favor,Billie Eilish,76,dont smile at me,2017-12-22,indie poptimism,pop,indie poptimism,0.826,0.188,0,-12.181,1,0.0883,0.882,2.83E-06,0.103,0.205,130.022,204770
Saturday Nights,Khalid,72,Suncity,2018-10-19,indie poptimism,pop,indie poptimism,0.54,0.439,10,-8.591,1,0.115,0.635,1.93E-05,0.0993,0.371,167.908,209547
Ivy,Frank Ocean,77,Blonde,2016-08-20,indie poptimism,pop,indie poptimism,0.567,0.388,9,-9.579,0,0.0384,0.782,0.000309,0.248,0.452,116.362,249191
No Money,Galantis,72,No Money,2016-04-01,Indie Poptimism,pop,indie poptimism,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,189127
Runaway (U & I),Galantis,74,Pharmacy,2015-06-05,Indie Poptimism,pop,indie poptimism,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,227074
Clarity,Zedd,74,Clarity,2012-01-01,Indie Poptimism,pop,indie poptimism,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427
Spectrum,Zedd,62,Clarity,2012-01-01,Indie Poptimism,pop,indie poptimism,0.609,0.801,0,-4.417,0,0.034,0.0137,0.00349,0.127,0.407,129.99,243413
Together,Calvin Harris,49,Motion,2014-10-31,Indie Poptimism,pop,indie poptimism,0.731,0.869,11,-2.634,0,0.0409,0.145,0.000185,0.116,0.789,127.971,218440
Slide (feat. Frank Ocean & Migos),Calvin Harris,74,Slide (feat. Frank Ocean & Migos),2017-02-24,Indie Poptimism,pop,indie poptimism,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21E-06,0.254,0.511,104.066,230813
Get Free,Major Lazer,2,Free the Universe (Extended Version),2013-04-16,Indie Poptimism,pop,indie poptimism,0.612,0.657,11,-6.971,0,0.0454,0.103,0.124,0.131,0.767,87.94,289973
bad guy,Billie Eilish,95,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,pop,indie poptimism,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
everything i wanted,Billie Eilish,97,everything i wanted,2019-11-13,Music&Other Drugs,pop,indie poptimism,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
bury a friend,Billie Eilish,87,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,pop,indie poptimism,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,193143
you should see me in a crown,Billie Eilish,84,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,pop,indie poptimism,0.678,0.533,4,-10.485,1,0.186,0.462,0.219,0.139,0.323,150.455,180953
all the good girls go to hell,Billie Eilish,86,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Music&Other Drugs,pop,indie poptimism,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,168840
Chasing Fire,Lauv,62,Chasing Fire,2018-03-29,Indie Poptimism,pop,indie poptimism,0.709,0.562,5,-4.864,1,0.0724,0.0449,0,0.217,0.386,125.965,205267
Life Is Good (feat. Drake),Future,93,Life Is Good (feat. Drake),2020-01-10,RapCaviar,rap,hip hop,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735
Godzilla (feat. Juice WRLD),Eminem,79,Music To Be Murdered By,2020-01-17,RapCaviar,rap,hip hop,0.808,0.745,10,-5.26,0,0.342,0.145,0,0.292,0.829,165.995,210800
No Regrets (feat. Don Toliver),Eminem,71,Music To Be Murdered By,2020-01-17,RapCaviar,rap,hip hop,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,200947
Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,Hot (Remix) [feat. Gunna and Travis Scott],2019-11-01,RapCaviar,rap,hip hop,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907
Hop Off A Jet (feat. Travis Scott),Young Thug,82,So Much Fun (Deluxe),2019-12-20,RapCaviar,rap,hip hop,0.823,0.476,7,-8.951,1,0.242,0.0115,0,0.213,0.353,144.998,174067
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,89,JACKBOYS,2019-12-27,RapCaviar,rap,hip hop,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
Ayy Macarena,Tyga,91,Ayy Macarena,2019-11-13,Hip-Hop Central,rap,hip hop,0.816,0.63,2,-5.568,1,0.226,0.133,0,0.0692,0.715,96.493,131607
Darkness,Eminem,75,Music To Be Murdered By,2020-01-17,Hip-Hop Central,rap,hip hop,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55E-06,0.643,0.195,75.055,337147
Millions,Young Thug,78,So Much Fun (Deluxe),2019-12-20,Hip-Hop Central,rap,hip hop,0.942,0.531,1,-7.51,1,0.215,0.00236,0.000106,0.0812,0.74,99.027,157520
Behind Barz - Bonus,Drake,77,Top Boy (A Selection of Music Inspired by the Series),2019-09-13,Hip-Hop Central,rap,hip hop,0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121
Enemies (feat. DaBaby),Post Malone,46,Hollywood's Bleeding,2019-09-06,Hip-Hop Central,rap,hip hop,0.542,0.674,6,-4.169,1,0.21,0.0588,0,0.0955,0.667,76.388,196760
On The Road (feat. Meek Mill & Lil Baby),Post Malone,44,Hollywood's Bleeding,2019-09-06,Hip-Hop Central,rap,hip hop,0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,218320
Mrs. Officer,Lil Wayne,69,Tha Carter III,2008-01-01,Hip-Hop Drive,rap,hip hop,0.92,0.553,6,-5.068,1,0.189,0.237,0,0.0767,0.947,112.021,286907
Best I Ever Had,Drake,72,Thank Me Later (Int'l Version),2010-01-01,Hip-Hop Drive,rap,hip hop,0.431,0.894,5,-2.673,0,0.33,0.0951,0,0.188,0.604,162.193,258760
Hate It Or Love It,The Game,11,The Documentary,2005,Hip-Hop Drive,rap,hip hop,0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,206400
Roses,OutKast,71,Speakerboxxx/The Love Below,2003,Hip-Hop Drive,rap,hip hop,0.751,0.708,0,-5.645,1,0.0545,0.0481,1.83E-05,0.107,0.509,108.97,369573
21 Questions,50 Cent,69,Get Rich Or Die Tryin',2003-02-06,Hip-Hop Drive,rap,hip hop,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427
Whatever You Like,T.I.,74,Paper Trail,2008-09-08,Hip-Hop Drive,rap,hip hop,0.68,0.687,9,-6.162,0,0.0709,0.0161,0,0.261,0.467,150.053,249533
Let The Beat Build,Lil Wayne,56,Tha Carter III,2008-01-01,Hip-Hop Drive,rap,hip hop,0.493,0.527,8,-8.128,1,0.247,0.144,3.52E-06,0.38,0.886,154.053,309000
A Milli,Lil Wayne,73,Tha Carter III,2008-01-01,Hip-Hop Drive,rap,hip hop,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,221840
Just A Lil Bit,50 Cent,3,The Massacre,2005-03-03,Hip-Hop Drive,rap,hip hop,0.724,0.692,1,-6.75,1,0.324,0.0397,0.00477,0.314,0.532,96.937,237707
In Da Club,50 Cent,45,Get Rich Or Die Tryin,2003-02-06,Hip-Hop Drive,rap,hip hop,0.906,0.663,11,-3.955,0,0.355,0.325,0,0.0883,0.847,90.042,193467
Wouldn't Get Far,The Game,55,Doctor's Advocate,2006-01-01,Hip-Hop Drive,rap,hip hop,0.434,0.764,4,-5.367,0,0.276,0.152,0,0.425,0.702,92.605,251040
Go DJ,Lil Wayne,58,Tha Carter,2004-01-01,Hip-Hop Drive,rap,hip hop,0.729,0.792,6,-3.137,1,0.142,0.0617,0,0.223,0.698,157.993,281827
Over,Drake,63,Thank Me Later,2010-01-01,Hip-Hop Drive,rap,hip hop,0.35,0.845,7,-5.614,1,0.2,0.0107,0,0.123,0.45,99.643,233560
Ambitionz Az A Ridah,2Pac,77,All Eyez On Me,1996-02-13,Hip-Hop Drive,rap,hip hop,0.801,0.908,2,-6.554,1,0.221,0.00253,0.000655,0.0698,0.805,87.279,278387
Shine,Lil Wayne,43,Lights Out,2009-01-01,Hip-Hop Drive,rap,hip hop,0.782,0.939,7,-4.51,1,0.1,0.146,0.00586,0.307,0.749,96.02,304173
"So Fresh, So Clean",OutKast,66,Stankonia,2000-10-31,Hip-Hop Drive,rap,hip hop,0.725,0.64,5,-7.905,0,0.332,0.0278,0,0.099,0.915,166.029,240027
Lollipop,Lil Wayne,71,Tha Carter III,2008-01-01,Hip-Hop Drive,rap,hip hop,0.829,0.428,0,-9.469,1,0.083,0.055,0.00423,0.137,0.448,148.077,299333
Money In The Grave (Drake ft. Rick Ross),Drake,88,The Best In The World Pack,2019-06-15,Hip Hop Controller,rap,hip hop,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
goosebumps,Travis Scott,86,Birds In The Trap Sing McKnight,2016-09-16,Hip Hop Controller,rap,hip hop,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
The London (feat. J. Cole & Travis Scott),Young Thug,83,The London,2019-05-23,Hip Hop Controller,rap,hip hop,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107
Everyday,Logic,77,Bobby Tarantino II,2018-03-09,Hip Hop Controller,rap,hip hop,0.667,0.741,1,-4.099,1,0.0378,0.0425,0,0.0761,0.422,149.908,204747
Antidote,Travis Scott,77,Rodeo (Expanded Edition),2015-09-04,Hip Hop Controller,rap,hip hop,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693
44 More,Logic,73,Bobby Tarantino II,2018-03-09,Hip Hop Controller,rap,hip hop,0.824,0.584,10,-7.098,0,0.221,0.0718,0,0.106,0.219,139.965,188600
Gold Roses (feat. Drake),Rick Ross,69,Gold Roses (feat. Drake),2019-07-26,Hip Hop Controller,rap,hip hop,0.581,0.642,1,-5.318,1,0.407,0.0519,0,0.183,0.536,80.142,345160
HUMBLE.,Kendrick Lamar,84,DAMN.,2017-04-14,Hip Hop Controller,rap,hip hop,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39E-05,0.0958,0.421,150.011,177000
Killshot,Eminem,76,Killshot,2018-09-19,Hip Hop Controller,rap,hip hop,0.892,0.651,0,-8.645,0,0.378,0.0989,0,0.371,0.599,105.814,253580
